name	lambda_nm	value
canon_eos_5d_mkiv_g	670.000000000000	0.0178029735000000
canon_eos_5d_mkiv_g	680.000000000000	0.0118868004000000
canon_eos_5d_mkiv_g	690.000000000000	0.00386837990000000
canon_eos_5d_mkiv_g	700.000000000000	0.000988854300000001
canon_eos_5d_mkiv_g	710.000000000000	0.000712141600000000
canon_eos_5d_mkiv_g	720.000000000000	0.000838734099999999
canon_eos_5d_mkiv_g	831.000000000000	0.000838734099999999
canon_eos_5d_mkiv_b	359.000000000000	0.000880445800000018
canon_eos_5d_mkiv_b	380.000000000000	0.000880445800000018
canon_eos_5d_mkiv_b	390.000000000000	0.000663411300000027
canon_eos_5d_mkiv_b	400.000000000000	0.00221929329999999
canon_eos_5d_mkiv_b	410.000000000000	0.0145330800000000
canon_eos_5d_mkiv_b	420.000000000000	0.259129782700000
canon_eos_5d_mkiv_b	430.000000000000	0.517801498900000
canon_eos_5d_mkiv_b	440.000000000000	0.655794047800000
canon_eos_5d_mkiv_b	450.000000000000	0.768203695000000
canon_eos_5d_mkiv_b	460.000000000000	0.776049566300000
canon_eos_5d_mkiv_b	470.000000000000	0.843540658100000
canon_eos_5d_mkiv_b	480.000000000000	0.834363670000000
canon_eos_5d_mkiv_b	490.000000000000	0.670345799100000
canon_eos_5d_mkiv_b	500.000000000000	0.560409788000001
canon_eos_5d_mkiv_b	510.000000000000	0.360442692400000
canon_eos_5d_mkiv_b	520.000000000000	0.329792026600000
canon_eos_5d_mkiv_b	530.000000000000	0.193109801200000
canon_eos_5d_mkiv_b	540.000000000000	0.142855328500000
canon_eos_5d_mkiv_b	550.000000000000	0.109384239300000
canon_eos_5d_mkiv_b	560.000000000000	0.0892753343000000
canon_eos_5d_mkiv_b	570.000000000000	0.0682123813000000
canon_eos_5d_mkiv_b	580.000000000000	0.0607084952000000
canon_eos_5d_mkiv_b	590.000000000000	0.0518967631000000
canon_eos_5d_mkiv_b	600.000000000000	0.0380560985000000
canon_eos_5d_mkiv_b	610.000000000000	0.0278202998000000
canon_eos_5d_mkiv_b	620.000000000000	0.0211912864000000
canon_eos_5d_mkiv_b	630.000000000000	0.0175880218000000
canon_eos_5d_mkiv_b	640.000000000000	0.0163201764000000
canon_eos_5d_mkiv_b	650.000000000000	0.0130063672000000
canon_eos_5d_mkiv_b	660.000000000000	0.0128993070000000
canon_eos_5d_mkiv_b	670.000000000000	0.0117236252000000
canon_eos_5d_mkiv_b	680.000000000000	0.00675603790000000
canon_eos_5d_mkiv_b	690.000000000000	0.00186534969999999
canon_eos_5d_mkiv_b	700.000000000000	0.000434164100000001
canon_eos_5d_mkiv_b	710.000000000000	0.000312527400000000
canon_eos_5d_mkiv_b	720.000000000000	0.000838734099999999
canon_eos_5d_mkiv_b	831.000000000000	0.000838734099999999
canon_eos_5ds_r	359.000000000000	0.00346366220000001
canon_eos_5ds_r	380.000000000000	0.00346366220000001
canon_eos_5ds_r	390.000000000000	0.00122005670000000
canon_eos_5ds_r	400.000000000000	0.000893242200000001
canon_eos_5ds_r	410.000000000000	0.00220583220000000
canon_eos_5ds_r	420.000000000000	0.00731371100000000
canon_eos_5ds_r	430.000000000000	0.00722485800000000
canon_eos_5ds_r	440.000000000000	0.00414203440000000
canon_eos_5ds_r	450.000000000000	0.00485883160000000
canon_eos_5ds_r	460.000000000000	0.00595890360000000
canon_eos_5ds_r	470.000000000000	0.0139288586000000
canon_eos_5ds_r	480.000000000000	0.0240503828000000
canon_eos_5ds_r	490.000000000000	0.0337286483000000
canon_eos_5ds_r	500.000000000000	0.0462233718000000
canon_eos_5ds_r	510.000000000000	0.0562352667000000
canon_eos_5ds_r	520.000000000000	0.0927428610000001
canon_eos_5ds_r	530.000000000000	0.0901991045000000
canon_eos_5ds_r	540.000000000000	0.108315018200000
canon_eos_5ds_r	550.000000000000	0.152837907300000
canon_eos_5ds_r	560.000000000000	0.197366095200000
canon_eos_5ds_r	570.000000000000	0.265472806300000
canon_eos_5ds_r	580.000000000000	0.410260815400000
canon_eos_5ds_r	590.000000000000	0.475268455200000
canon_eos_5ds_r	600.000000000000	0.471241753800000
canon_eos_5ds_r	610.000000000000	0.459508180800000
canon_eos_5ds_r	620.000000000000	0.416805739900000
canon_eos_5ds_r	630.000000000000	0.321840365400000
canon_eos_5ds_r	640.000000000000	0.258660640100000
canon_eos_5ds_r	650.000000000000	0.175385305800000
canon_eos_5ds_r	660.000000000000	0.132107426900000
canon_eos_5ds_r	670.000000000000	0.102532979300000
canon_eos_5ds_r	680.000000000000	0.0726591554999999
canon_eos_5ds_r	690.000000000000	0.0250559124000000
canon_eos_5ds_r	700.000000000000	0.00408436089999998
canon_eos_5ds_r	710.000000000000	0.00273631600000000
canon_eos_5ds_r	720.000000000000	0.00145278020000000
canon_eos_5ds_r	831.000000000000	0.00145278020000000
canon_eos_5ds_g	359.000000000000	0.00243211180000003
canon_eos_5ds_g	380.000000000000	0.00243211180000003
canon_eos_5ds_g	390.000000000000	0.00116030530000000
canon_eos_5ds_g	400.000000000000	0.00145868130000000
canon_eos_5ds_g	410.000000000000	0.00584823910000000
canon_eos_5ds_g	420.000000000000	0.0337562464000000
canon_eos_5ds_g	430.000000000000	0.0560767456000000
canon_eos_5ds_g	440.000000000000	0.0846017859000000
canon_eos_5ds_g	450.000000000000	0.107706756000000
canon_eos_5ds_g	460.000000000000	0.129521029900000
canon_eos_5ds_g	470.000000000000	0.350538687200000
canon_eos_5ds_g	480.000000000000	0.624153265200000
canon_eos_5ds_g	490.000000000000	0.760511028900001
canon_eos_5ds_g	500.000000000000	0.852190279999999
canon_eos_5ds_g	510.000000000000	0.969558126674230
canon_eos_5ds_g	520.000000000000	1.00000000000000
canon_eos_5ds_g	530.000000000000	0.812382844900000
canon_eos_5ds_g	540.000000000000	0.747850669200000
canon_eos_5ds_g	550.000000000000	0.696473528200000
canon_eos_5ds_g	560.000000000000	0.660277208900000
canon_eos_5ds_g	570.000000000000	0.547641958400000
canon_eos_5ds_g	580.000000000000	0.464928293000000
canon_eos_5ds_g	590.000000000000	0.352183558300000
canon_eos_5ds_g	600.000000000000	0.229194962400000
canon_eos_5ds_g	610.000000000000	0.134097272000000
canon_eos_5ds_g	620.000000000000	0.0724154190000000
canon_eos_5ds_g	630.000000000000	0.0444653204000000
canon_eos_5ds_g	640.000000000000	0.0301942294000000
canon_eos_5ds_g	650.000000000000	0.0184560844000000
canon_eos_5ds_g	660.000000000000	0.0140774278000000
canon_eos_5ds_g	670.000000000000	0.0135733564000000
canon_eos_5ds_g	680.000000000000	0.0132438159000000
canon_eos_5ds_g	690.000000000000	0.00608698960000001
canon_eos_5ds_g	700.000000000000	0.00147009310000000
canon_eos_5ds_g	710.000000000000	0.00102939310000000
canon_eos_5ds_g	720.000000000000	0.00145278020000000
canon_eos_5ds_g	831.000000000000	0.00145278020000000
canon_eos_5ds_b	359.000000000000	0.00166331459999997
canon_eos_5ds_b	380.000000000000	0.00166331459999997
canon_eos_5ds_b	390.000000000000	0.00134009830000005
canon_eos_5ds_b	400.000000000000	0.00538304740000001
canon_eos_5ds_b	410.000000000000	0.0378460816000000
canon_eos_5ds_b	420.000000000000	0.253341987200000
canon_eos_5ds_b	430.000000000000	0.490001884500000
canon_eos_5ds_b	440.000000000000	0.581056269700000
canon_eos_5ds_b	450.000000000000	0.681836772800000
canon_eos_5ds_b	460.000000000000	0.676512646000000
canon_eos_5ds_b	470.000000000000	0.716554708800000
canon_eos_5ds_b	480.000000000000	0.694629867500000
canon_eos_5ds_b	490.000000000000	0.548496562900000
canon_eos_5ds_b	500.000000000000	0.449776182700000
canon_eos_5ds_b	510.000000000000	0.277405228800000
canon_eos_5ds_b	520.000000000000	0.240142886100000
canon_eos_5ds_b	530.000000000000	0.133183447700000
canon_eos_5ds_b	540.000000000000	0.0917139388999999
canon_eos_5ds_b	550.000000000000	0.0656916524000000
canon_eos_5ds_b	560.000000000000	0.0486051164000000
canon_eos_5ds_b	570.000000000000	0.0350804729000000
canon_eos_5ds_b	580.000000000000	0.0304999272000000
canon_eos_5ds_b	590.000000000000	0.0248086971000000
canon_eos_5ds_b	600.000000000000	0.0175429547000000
canon_eos_5ds_b	610.000000000000	0.0134199483000000
canon_eos_5ds_b	620.000000000000	0.0103191243000000
canon_eos_5ds_b	630.000000000000	0.00794602670000000
canon_eos_5ds_b	640.000000000000	0.00742238040000000
canon_eos_5ds_b	650.000000000000	0.00666504590000000
canon_eos_5ds_b	660.000000000000	0.00697044080000000
canon_eos_5ds_b	670.000000000000	0.00666457690000001
canon_eos_5ds_b	680.000000000000	0.00574408590000000
canon_eos_5ds_b	690.000000000000	0.00206531040000000
canon_eos_5ds_b	700.000000000000	0.000442548100000001
canon_eos_5ds_b	710.000000000000	0.000312541500000000
canon_eos_5ds_b	720.000000000000	0.00145278020000000
canon_eos_5ds_b	831.000000000000	0.00145278020000000
canon_eos_m_r	359.000000000000	0.00178250970000000
canon_eos_m_r	380.000000000000	0.00178250970000000
canon_eos_m_r	390.000000000000	0.00197537860000000
canon_eos_m_r	400.000000000000	0.00410010180000000
canon_eos_m_r	410.000000000000	0.00892981220000000
canon_eos_m_r	420.000000000000	0.0145668084000000
canon_eos_m_r	430.000000000000	0.00723769450000000
canon_eos_m_r	440.000000000000	0.00385520030000000
canon_eos_m_r	450.000000000000	0.00388612660000000
canon_eos_m_r	460.000000000000	0.00487778750000000
canon_eos_m_r	470.000000000000	0.0113303362000000
canon_eos_m_r	480.000000000000	0.0196484051000000
canon_eos_m_r	490.000000000000	0.0279541881000000
canon_eos_m_r	500.000000000000	0.0408079641000000
canon_eos_m_r	510.000000000000	0.0504261275000000
canon_eos_m_r	520.000000000000	0.0850752044000000
canon_eos_m_r	530.000000000000	0.0873563161000001
canon_eos_m_r	540.000000000000	0.106407979100000
canon_eos_m_r	550.000000000000	0.152941167200000
canon_eos_m_r	560.000000000000	0.206184110300000
canon_eos_m_r	570.000000000000	0.279012069000000
canon_eos_m_r	580.000000000000	0.418240866300000
canon_eos_m_r	590.000000000000	0.491589322700000
canon_eos_m_r	600.000000000000	0.500076264000000
canon_eos_m_r	610.000000000000	0.492202531500000
canon_eos_m_r	620.000000000000	0.449474440400000
canon_eos_m_r	630.000000000000	0.358791195200000
canon_eos_m_r	640.000000000000	0.306866758400000
canon_eos_m_r	650.000000000000	0.216430346400000
canon_eos_m_r	660.000000000000	0.172729367600000
canon_eos_m_r	670.000000000000	0.130028198200000
canon_eos_m_r	680.000000000000	0.0665893314000000
canon_eos_m_r	690.000000000000	0.0186669416000000
canon_eos_m_r	700.000000000000	0.00339873999999999
canon_eos_m_r	710.000000000000	0.00228120749999999
canon_eos_m_r	720.000000000000	0.00121722070000000
canon_eos_m_r	831.000000000000	0.00121722070000000
canon_eos_m_g	359.000000000000	0.00179055169999999
canon_eos_m_g	380.000000000000	0.00179055169999999
canon_eos_m_g	390.000000000000	0.00172542560000000
canon_eos_m_g	400.000000000000	0.00447256000000000
canon_eos_m_g	410.000000000000	0.0163867692000000
canon_eos_m_g	420.000000000000	0.0454068724000000
canon_eos_m_g	430.000000000000	0.0446193403000000
canon_eos_m_g	440.000000000000	0.0701816891999999
canon_eos_m_g	450.000000000000	0.0853457075000001
canon_eos_m_g	460.000000000000	0.111835999100000
canon_eos_m_g	470.000000000000	0.308384578600000
canon_eos_m_g	480.000000000000	0.521592776300000
canon_eos_m_g	490.000000000000	0.636967373800001
canon_eos_m_g	500.000000000000	0.774429383600000
canon_eos_m_g	510.000000000000	0.922121603345445
canon_eos_m_g	520.000000000000	1.00000000000000
canon_eos_m_g	530.000000000000	0.841162845500001
canon_eos_m_g	540.000000000000	0.795778366899999
canon_eos_m_g	550.000000000000	0.726083056700000
canon_eos_m_g	560.000000000000	0.723007100400000
canon_eos_m_g	570.000000000000	0.602477594600000
canon_eos_m_g	580.000000000000	0.489538713800000
canon_eos_m_g	590.000000000000	0.381810022200000
canon_eos_m_g	600.000000000000	0.250214582900000
canon_eos_m_g	610.000000000000	0.152102442300000
canon_eos_m_g	620.000000000000	0.0842245446999999
canon_eos_m_g	630.000000000000	0.0527334580000000
canon_eos_m_g	640.000000000000	0.0380428832000000
canon_eos_m_g	650.000000000000	0.0234449249000000
canon_eos_m_g	660.000000000000	0.0192651806000000
canon_eos_m_g	670.000000000000	0.0179976151000000
canon_eos_m_g	680.000000000000	0.0126678752000000
canon_eos_m_g	690.000000000000	0.00475846730000000
canon_eos_m_g	700.000000000000	0.00129709180000000
canon_eos_m_g	710.000000000000	0.000918325400000000
canon_eos_m_g	720.000000000000	0.00121722070000000
canon_eos_m_g	831.000000000000	0.00121722070000000
canon_eos_m_b	359.000000000000	0.00310267829999972
canon_eos_m_b	380.000000000000	0.00310267829999972
canon_eos_m_b	390.000000000000	0.00644190530000002
canon_eos_m_b	400.000000000000	0.0335041955000000
canon_eos_m_b	410.000000000000	0.160565937500000
canon_eos_m_b	420.000000000000	0.489694989500000
canon_eos_m_b	430.000000000000	0.555245599100001
canon_eos_m_b	440.000000000000	0.662532829500001
canon_eos_m_b	450.000000000000	0.736391794700000
canon_eos_m_b	460.000000000000	0.734358224100000
canon_eos_m_b	470.000000000000	0.772262044900000
canon_eos_m_b	480.000000000000	0.743787102100000
canon_eos_m_b	490.000000000000	0.596171109400000
canon_eos_m_b	500.000000000000	0.495133619400000
canon_eos_m_b	510.000000000000	0.294880192000000
canon_eos_m_b	520.000000000000	0.247326403500000
canon_eos_m_b	530.000000000000	0.137938044100000
canon_eos_m_b	540.000000000000	0.0939664224999999
canon_eos_m_b	550.000000000000	0.0663019286000000
canon_eos_m_b	560.000000000000	0.0494384066000000
canon_eos_m_b	570.000000000000	0.0348211953999999
canon_eos_m_b	580.000000000000	0.0290696388000000
canon_eos_m_b	590.000000000000	0.0242031445000000
canon_eos_m_b	600.000000000000	0.0179465031000000
canon_eos_m_b	610.000000000000	0.0124551886000000
canon_eos_m_b	620.000000000000	0.0104453536000000
canon_eos_m_b	630.000000000000	0.00913972740000000
canon_eos_m_b	640.000000000000	0.00921642620000000
canon_eos_m_b	650.000000000000	0.00843217500000000
canon_eos_m_b	660.000000000000	0.00908327780000000
canon_eos_m_b	670.000000000000	0.00837873010000001
canon_eos_m_b	680.000000000000	0.00497382830000000
canon_eos_m_b	690.000000000000	0.00157613300000000
canon_eos_m_b	700.000000000000	0.000405066200000001
canon_eos_m_b	710.000000000000	0.000290417800000000
canon_eos_m_b	720.000000000000	0.00121722070000000
canon_eos_m_b	831.000000000000	0.00121722070000000
hasselblad_l1d_20c_r	359.000000000000	0.000516085000000006
hasselblad_l1d_20c_r	380.000000000000	0.000516085000000006
hasselblad_l1d_20c_r	390.000000000000	0.000474129000000002
hasselblad_l1d_20c_r	400.000000000000	0.00135425250000000
hasselblad_l1d_20c_r	410.000000000000	0.00265142840000000
hasselblad_l1d_20c_r	420.000000000000	0.0132280170000000
hasselblad_l1d_20c_r	430.000000000000	0.0212205430000000
hasselblad_l1d_20c_r	440.000000000000	0.0164896855000000
hasselblad_l1d_20c_r	450.000000000000	0.0147661584000000
hasselblad_l1d_20c_r	460.000000000000	0.0130249317000000
hasselblad_l1d_20c_r	470.000000000000	0.0188131517000000
hasselblad_l1d_20c_r	480.000000000000	0.0248349798000000
hasselblad_l1d_20c_r	490.000000000000	0.0245941919000000
hasselblad_l1d_20c_r	500.000000000000	0.0274340595000000
hasselblad_l1d_20c_r	510.000000000000	0.0315904684000000
hasselblad_l1d_20c_r	520.000000000000	0.0642708291000000
hasselblad_l1d_20c_r	530.000000000000	0.0602158972000000
hasselblad_l1d_20c_r	540.000000000000	0.0438601517000000
hasselblad_l1d_20c_r	550.000000000000	0.0288342858000000
hasselblad_l1d_20c_r	560.000000000000	0.0282819005000000
hasselblad_l1d_20c_r	570.000000000000	0.0633837409000001
hasselblad_l1d_20c_r	580.000000000000	0.244764072500000
hasselblad_l1d_20c_r	590.000000000000	0.526753375200000
hasselblad_l1d_20c_r	600.000000000000	0.512277840000000
hasselblad_l1d_20c_r	610.000000000000	0.453611609500000
hasselblad_l1d_20c_r	620.000000000000	0.375326093400000
hasselblad_l1d_20c_r	630.000000000000	0.280267913600000
hasselblad_l1d_20c_r	640.000000000000	0.217531099900000
hasselblad_l1d_20c_r	650.000000000000	0.141407607600000
hasselblad_l1d_20c_r	660.000000000000	0.0925437429000002
hasselblad_l1d_20c_r	670.000000000000	0.0661827857000000
hasselblad_l1d_20c_r	680.000000000000	0.0417436710000001
hasselblad_l1d_20c_r	690.000000000000	0.0253452120000000
hasselblad_l1d_20c_r	700.000000000000	0.00432774839999999
hasselblad_l1d_20c_r	710.000000000000	0.00284794600000000
hasselblad_l1d_20c_r	720.000000000000	0.00143813680000000
hasselblad_l1d_20c_r	831.000000000000	0.00143813680000000
hasselblad_l1d_20c_g	359.000000000000	0.00126165480000001
hasselblad_l1d_20c_g	380.000000000000	0.00126165480000001
hasselblad_l1d_20c_g	390.000000000000	0.000869998999999998
hasselblad_l1d_20c_g	400.000000000000	0.00162045610000000
hasselblad_l1d_20c_g	410.000000000000	0.00276133640000000
hasselblad_l1d_20c_g	420.000000000000	0.0137071322000000
hasselblad_l1d_20c_g	430.000000000000	0.0213957252000000
hasselblad_l1d_20c_g	440.000000000000	0.0315289263000000
hasselblad_l1d_20c_g	450.000000000000	0.0368097699000000
hasselblad_l1d_20c_g	460.000000000000	0.0438997379000000
hasselblad_l1d_20c_g	470.000000000000	0.215977155300000
hasselblad_l1d_20c_g	480.000000000000	0.546066200500000
hasselblad_l1d_20c_g	490.000000000000	0.747642149500000
hasselblad_l1d_20c_g	500.000000000000	0.840864356000000
hasselblad_l1d_20c_g	510.000000000000	0.983017062111120
hasselblad_l1d_20c_g	520.000000000000	1.00000000000000
hasselblad_l1d_20c_g	530.000000000000	0.818266058400000
hasselblad_l1d_20c_g	540.000000000000	0.764022959600000
hasselblad_l1d_20c_g	550.000000000000	0.718190009600000
hasselblad_l1d_20c_g	560.000000000000	0.688561427600000
hasselblad_l1d_20c_g	570.000000000000	0.563784278600000
hasselblad_l1d_20c_g	580.000000000000	0.502239551900001
hasselblad_l1d_20c_g	590.000000000000	0.413590425500000
hasselblad_l1d_20c_g	600.000000000000	0.288310519700000
hasselblad_l1d_20c_g	610.000000000000	0.189645554400000
hasselblad_l1d_20c_g	620.000000000000	0.112954052300000
hasselblad_l1d_20c_g	630.000000000000	0.0703244873000000
hasselblad_l1d_20c_g	640.000000000000	0.0467483913000000
hasselblad_l1d_20c_g	650.000000000000	0.0267825657000000
hasselblad_l1d_20c_g	660.000000000000	0.0175291649000000
hasselblad_l1d_20c_g	670.000000000000	0.0147242350000000
hasselblad_l1d_20c_g	680.000000000000	0.0126159159000000
hasselblad_l1d_20c_g	690.000000000000	0.0100252050000000
hasselblad_l1d_20c_g	700.000000000000	0.00216425700000000
hasselblad_l1d_20c_g	710.000000000000	0.00147481110000000
hasselblad_l1d_20c_g	720.000000000000	0.00143813680000000
hasselblad_l1d_20c_g	831.000000000000	0.00143813680000000
hasselblad_l1d_20c_b	359.000000000000	0.000613265600000024
hasselblad_l1d_20c_b	380.000000000000	0.000613265600000024
hasselblad_l1d_20c_b	390.000000000000	0.000973202000000024
hasselblad_l1d_20c_b	400.000000000000	0.00774582810000000
hasselblad_l1d_20c_b	410.000000000000	0.0241256687000000
hasselblad_l1d_20c_b	420.000000000000	0.194496523600000
hasselblad_l1d_20c_b	430.000000000000	0.448634931100000
hasselblad_l1d_20c_b	440.000000000000	0.525890744800001
hasselblad_l1d_20c_b	450.000000000000	0.638001423100000
hasselblad_l1d_20c_b	460.000000000000	0.658866782099999
hasselblad_l1d_20c_b	470.000000000000	0.705096432900000
hasselblad_l1d_20c_b	480.000000000000	0.698830250800000
hasselblad_l1d_20c_b	490.000000000000	0.550958998300000
hasselblad_l1d_20c_b	500.000000000000	0.449070749900000
hasselblad_l1d_20c_b	510.000000000000	0.271757456600000
hasselblad_l1d_20c_b	520.000000000000	0.236360452900000
hasselblad_l1d_20c_b	530.000000000000	0.136113822000000
hasselblad_l1d_20c_b	540.000000000000	0.0954297995000000
hasselblad_l1d_20c_b	550.000000000000	0.0638532054000000
hasselblad_l1d_20c_b	560.000000000000	0.0434201516000000
hasselblad_l1d_20c_b	570.000000000000	0.0274194769000000
hasselblad_l1d_20c_b	580.000000000000	0.0229019755000000
hasselblad_l1d_20c_b	590.000000000000	0.0199589745000000
hasselblad_l1d_20c_b	600.000000000000	0.0151225387000000
hasselblad_l1d_20c_b	610.000000000000	0.0122479575000000
hasselblad_l1d_20c_b	620.000000000000	0.0100647549000000
hasselblad_l1d_20c_b	630.000000000000	0.00885140680000000
hasselblad_l1d_20c_b	640.000000000000	0.00864227460000001
hasselblad_l1d_20c_b	650.000000000000	0.00766023730000001
hasselblad_l1d_20c_b	660.000000000000	0.00684946480000000
hasselblad_l1d_20c_b	670.000000000000	0.00610748280000000
hasselblad_l1d_20c_b	680.000000000000	0.00469432519999999
hasselblad_l1d_20c_b	690.000000000000	0.00334919550000000
hasselblad_l1d_20c_b	700.000000000000	0.000678361699999999
hasselblad_l1d_20c_b	710.000000000000	0.000464019700000002
hasselblad_l1d_20c_b	720.000000000000	0.00143813680000000
hasselblad_l1d_20c_b	831.000000000000	0.00143813680000000
nikon_d810_r	359.000000000000	0.000573185199999993
nikon_d810_r	380.000000000000	0.000573185199999993
nikon_d810_r	390.000000000000	0.000420249500000004
nikon_d810_r	400.000000000000	0.000656988400000000
nikon_d810_r	410.000000000000	0.00312434170000000
nikon_d810_r	420.000000000000	0.0347855998000000
nikon_d810_r	430.000000000000	0.0467667353000000
nikon_d810_r	440.000000000000	0.0403973432000000
nikon_d810_r	450.000000000000	0.0361560713000000
nikon_d810_r	460.000000000000	0.0320933582000000
nikon_d810_r	470.000000000000	0.0427907574000000
nikon_d810_r	480.000000000000	0.0504453006000000
nikon_d810_r	490.000000000000	0.0437726063000000
nikon_d810_r	500.000000000000	0.0476413615000000
nikon_d810_r	510.000000000000	0.0540035858000000
nikon_d810_r	520.000000000000	0.111103843300000
nikon_d810_r	530.000000000000	0.100463955100000
nikon_d810_r	540.000000000000	0.0708938493999999
nikon_d810_r	550.000000000000	0.0415326074000000
nikon_d810_r	560.000000000000	0.0382842693000000
nikon_d810_r	570.000000000000	0.0923322489000000
nikon_d810_r	580.000000000000	0.350952060400000
nikon_d810_r	590.000000000000	0.655264458000000
nikon_d810_r	600.000000000000	0.619800174700000
nikon_d810_r	610.000000000000	0.554881999199999
nikon_d810_r	620.000000000000	0.479985306600000
nikon_d810_r	630.000000000000	0.373524271200000
nikon_d810_r	640.000000000000	0.293520354900000
nikon_d810_r	650.000000000000	0.193390499100000
nikon_d810_r	660.000000000000	0.137550792400000
nikon_d810_r	670.000000000000	0.0780868439000000
nikon_d810_r	680.000000000000	0.0221807210000000
nikon_d810_r	690.000000000000	0.00593417470000000
nikon_d810_r	700.000000000000	0.00172307490000000
nikon_d810_r	710.000000000000	0.00121526230000000
nikon_d810_r	720.000000000000	0.000732722599999999
nikon_d810_r	831.000000000000	0.000732722599999999
nikon_d810_g	359.000000000000	0.00116088449999995
nikon_d810_g	380.000000000000	0.00116088449999995
nikon_d810_g	390.000000000000	0.000725705500000000
nikon_d810_g	400.000000000000	0.000918347200000000
nikon_d810_g	410.000000000000	0.00406119299999998
nikon_d810_g	420.000000000000	0.0547175858000000
nikon_d810_g	430.000000000000	0.0989588863000001
nikon_d810_g	440.000000000000	0.133229693000000
nikon_d810_g	450.000000000000	0.165125650300000
nikon_d810_g	460.000000000000	0.212058856700000
nikon_d810_g	470.000000000000	0.359114108300000
nikon_d810_g	480.000000000000	0.458321817900000
nikon_d810_g	490.000000000000	0.470098642800000
nikon_d810_g	500.000000000000	0.582430362700000
nikon_d810_g	510.000000000000	0.842374135312978
nikon_d810_g	520.000000000000	1.00000000000000
nikon_d810_g	530.000000000000	0.859335285200000
nikon_d810_g	540.000000000000	0.808747600400000
nikon_d810_g	550.000000000000	0.748826464500000
nikon_d810_g	560.000000000000	0.700974108600000
nikon_d810_g	570.000000000000	0.543387495300000
nikon_d810_g	580.000000000000	0.421514414700000
nikon_d810_g	590.000000000000	0.302504799900000
nikon_d810_g	600.000000000000	0.181644098300000
nikon_d810_g	610.000000000000	0.105819811900000
nikon_d810_g	620.000000000000	0.0611571649000000
nikon_d810_g	630.000000000000	0.0413253026000001
nikon_d810_g	640.000000000000	0.0291001260000000
nikon_d810_g	650.000000000000	0.0186624196000000
nikon_d810_g	660.000000000000	0.0146587023000000
nikon_d810_g	670.000000000000	0.0105267948000000
nikon_d810_g	680.000000000000	0.00424020940000000
nikon_d810_g	690.000000000000	0.00163548020000000
nikon_d810_g	700.000000000000	0.000756317200000000
nikon_d810_g	710.000000000000	0.000570280499999999
nikon_d810_g	720.000000000000	0.000732722599999999
nikon_d810_g	831.000000000000	0.000732722599999999
nikon_d810_b	359.000000000000	0.000406957199999947
nikon_d810_b	380.000000000000	0.000406957199999947
nikon_d810_b	390.000000000000	0.000451128499999967
nikon_d810_b	400.000000000000	0.00193427570000001
nikon_d810_b	410.000000000000	0.0226348816000000
nikon_d810_b	420.000000000000	0.333713932600000
nikon_d810_b	430.000000000000	0.595811270400000
nikon_d810_b	440.000000000000	0.732986543900000
nikon_d810_b	450.000000000000	0.854320248700000
nikon_d810_b	460.000000000000	0.865443140899999
nikon_d810_b	470.000000000000	0.915265511200001
nikon_d810_b	480.000000000000	0.907219206500000
nikon_d810_b	490.000000000000	0.688882067000000
nikon_d810_b	500.000000000000	0.535819390000000
nikon_d810_b	510.000000000000	0.310056607300000
nikon_d810_b	520.000000000000	0.263380359000000
nikon_d810_b	530.000000000000	0.144277582100000
nikon_d810_b	540.000000000000	0.0947368258000000
nikon_d810_b	550.000000000000	0.0590846403000000
nikon_d810_b	560.000000000000	0.0366451792000000
nikon_d810_b	570.000000000000	0.0209606516000000
nikon_d810_b	580.000000000000	0.0151052645000000
nikon_d810_b	590.000000000000	0.0113660315000000
nikon_d810_b	600.000000000000	0.00788886509999999
nikon_d810_b	610.000000000000	0.00619909080000000
nikon_d810_b	620.000000000000	0.00586277080000000
nikon_d810_b	630.000000000000	0.00616477780000000
nikon_d810_b	640.000000000000	0.00623809429999999
nikon_d810_b	650.000000000000	0.00642107280000000
nikon_d810_b	660.000000000000	0.00636869190000000
nikon_d810_b	670.000000000000	0.00422429080000000
nikon_d810_b	680.000000000000	0.00155603320000000
nikon_d810_b	690.000000000000	0.000503712600000000
nikon_d810_b	700.000000000000	0.000243180500000000
nikon_d810_b	710.000000000000	0.000187495500000000
nikon_d810_b	720.000000000000	0.000732722599999999
nikon_d810_b	831.000000000000	0.000732722599999999
nikon_d850_r	359.000000000000	0.00132404640000000
nikon_d850_r	380.000000000000	0.00132404640000000
nikon_d850_r	390.000000000000	0.00166480230000000
nikon_d850_r	400.000000000000	0.00187890100000000
nikon_d850_r	410.000000000000	0.00163086190000000
nikon_d850_r	420.000000000000	0.00565715810000001
nikon_d850_r	430.000000000000	0.00839313349999999
nikon_d850_r	440.000000000000	0.00422751890000000
nikon_d850_r	450.000000000000	0.00286485150000000
nikon_d850_r	460.000000000000	0.00256923200000000
nikon_d850_r	470.000000000000	0.00516240350000000
nikon_d850_r	480.000000000000	0.00817354520000000
nikon_d850_r	490.000000000000	0.0103040272000000
nikon_d850_r	500.000000000000	0.0138833610000000
nikon_d850_r	510.000000000000	0.0179531022000000
nikon_d850_r	520.000000000000	0.0354282124000000
nikon_d850_r	530.000000000000	0.0330221994000000
nikon_d850_r	540.000000000000	0.0311886776000000
nikon_d850_r	550.000000000000	0.0319013610000000
nikon_d850_r	560.000000000000	0.0390879284000000
nikon_d850_r	570.000000000000	0.105125439000000
nikon_d850_r	580.000000000000	0.379336681600000
